urn,author,title,year,lang,url
2011062208106,,Syv Passionsprædikener,1835,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011062208106
2013022838004,,"Love, Anordninger, Kundgjørelser, aabne Breve, Resolutioner m.m., der vedkomme Kongeriget Norges Lovgivning og offentlige Bestyrelse",1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013022838004
2016010428001,"Heiberg, Gunnar",Hs. Majestæt,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016010428001
2016090708287,"Aabel, Andreas",Høstblomster eller rimstubber,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016090708287
2012011712008,"Hartmann, J.P.E.",Ved Aarsfesten paa Qvams Latin- og Realskole Juli 1867,1867,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012011712008
2014112108130,"Poulsen, Vilh.",Heltesagn fra nordens oldtid,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014112108130
2014052705023,"Fasting, Georg",Lignelser,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014052705023
2008071112020,"Schnitler, Brostrup Müller",Betragtninger over Fædrelandet Norge som selvstændig Stat uden nogen forholdsmæssig Vaabenmagt,1828,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008071112020
2014031808049,"Falck-Ytter, Oluf Vilhelm",Ude og Inde,1867,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014031808049
2013072208225,"James, John Angell",Ynglingen borte fra Hjemmet,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013072208225
2012070608296,"Hofgaard, Hans Jakob",Ole Nordby,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012070608296
2010052806009,"Krogh, G.",Praktisk Regnebog til Skolebrug,1867,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010052806009
2016090808062,,Stempellovgivningen,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016090808062
2016060848195,"Steendahl, Cornelius",adelig Bortførelse,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016060848195
2007061810001,"Hugo, Victor",Samfundets Forskudte,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007061810001
2015090929003,"Moore, George",John Norton,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015090929003
2007052212005,,Politierets-Sag imellem Premierlieutenant paa Vartpenger Thomas Stang Hjermann og Politimester Gjerdrum i Christiania,1826,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007052212005
2015102808046,"Aanrud, Hans",Storkarer,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015102808046
2011071220007,"Qvisling, J.L.",De hellige Engle,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011071220007
2016111426007,,Asylet og Skolen,1839,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016111426007
2006082100007,"Riddervold, Jul.",Prædikener til Aarets Søndage og Helligdage,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006082100007
2011080920007,"Gjerløw, Ragnvald","""Kommer hid til mig!""",1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011080920007
2016092126001,,"Anviisning til Brugen af koldt Vand, som et udmærket Middel til at forebygge og hæve mange Sygdomme, og grundfæste en varig Sundhed",1835,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016092126001
2008061913026,"Bjørnson, Bjørnstjerne",Sang ved Festen paa Akershus Søndag den 20de Juni,1869,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008061913026
2011111024002,,Udkast til Lov om Lapperne og Rendriften,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011111024002
2009062900063,"Motley, John Lothrop",Nederlandenes frihedskampe,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009062900063
2014010708007,"Nicolaissen, O.",Undersøgelser i Nordlands amt 1906,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014010708007
2012041608057,"Barstad, H.J.",Bergenhusingerne i Felten 1808-1811,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012041608057
2016021108188,"Pott, Emil","Veiledning i Beregning af Foderblandinger for Heste, Hornkvæg, Faar og Svin",1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016021108188
2009070912009,"Færden, Anders Olsen","Om Forhandlingerne den 12te Febr. d. A. af Norges Forsvar i det skandinaviske Selskab, fra norsk Standpunkt",1867,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009070912009
2012011008053,"Collett, Camilla",Camilla Colletts Skrifter,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012011008053
2008010410001,"Helseth, H.",lille Tarif,1820,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008010410001
2014021008145,,Instruks for infanteriets skydeøvelser samt for geværets behandling,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014021008145
2012060713002,"Sibbern, V.C.W.",[Forslag til Forandringer og Modificationer i Grundloven],1815,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012060713002
2010030903078,"Luther, Martin","Dr. M. Luthers lille Katechismus, med Børnelærdoms Visitats og christelige Spørgsmaal og Svar for dem, som gaae til Guds Bord",1857,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010030903078
2016102648046,"Oetken, Friedrich",Om Skolerne i de Forenede Stater i Nordamerika,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016102648046
2006111401045,"Haukenæs, Th.S.","Natur, Folkeliv og Folketro i Hardanger",1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006111401045
2015120408072,,Grundregler og særskilte bestemmelser,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015120408072
2012033024010,"Collett, Alf",Familien Collett,1872,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012033024010
2008040104091,"Sars, Johan Ernst",Udsigt over den norske historie,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040104091
2008071512005,"Traasdahl, Jacob",Rytteren paa den bleggule Hest,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008071512005
2009102100065,"Helland, Amund","Hvad vi spiser i Norge, og hvad der spises i Paris",1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009102100065
2011113024002,"Løken, Johan",Pilegrimsfærd,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011113024002
2016112126002,"Geijer, Erik Gustaf",Skildring af Høistsalig Hans Majestæt Kong Carl Johans Levnet,1844,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016112126002
2009020403013,"Heiberg, Gunnar",Kunstnere,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020403013
2008082004060,"Pauss, B.",Læsebok i morsmaalet,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008082004060
2011032410002,"Hansen, Maurits",Mordet paa Maskinbygger Roolfsen,1840,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011032410002
2009091503027,"Løkke, Jakob",Modersmaalets Grammatik til Skolebrug,1866,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009091503027
2011032812002,,Tredie Unionskomite,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011032812002
2008050610001,"Geikie, Archibald",Fysisk geografi,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008050610001
2013092407192,,"nye Høimesse-Liturgi, der ved kgl. Resol. af 8de Jan. 1887 er tilladt benyttet i den norske Kirke",1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013092407192
2015030308007,"Raabe, Jens",Lære- og Læsebog i Norges og Nordens Historie for Forberedelsesskolen,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015030308007
2008071710001,"Bjørnson, Bjørnstjerne",Fiskerjenten,1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008071710001
2008040300022,"Wang, Eyvin",Om Indicanuri,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040300022
2012073108088,"Bjørset, Karl",Tyske stiløvelser (frie stile) for 3. og 4. middelskoleklasse,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012073108088
2010042106091,"Lassen, Hartvig",Tillæg til Ole Vig's Sange og Rim for det norske Folk,1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010042106091
2014010808025,,Nærmere bestemmelser angaaende de offentlige lærerskoler og lærerprøver,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014010808025
2008080500030,"Hansen, H. Halvor",Lidt Stof til skriftlige Øvelser i Modersmaalet,1860,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008080500030
2012062205099,"Welhaven, J.S.",Samlede Skrifter,1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012062205099
2010072123007,H.L.H.,"Bønnens Magt, eller Underlige Beretninger fra det virkelige Liv",1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010072123007
2009090403008,,Indbydelsesskrift til den offentlige Examen i Skiens lærde og Realskole,1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009090403008
2008031103003,"Torup, Sophus","Fortegnelse over medicinske Tidsskrifter, Centralblade ogAarsberetninger i offentlige og private Bibliotheker i Norge",1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008031103003
2011091920004,"Haukland, Andreas",Sitrende Sanser,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011091920004
2008090903023,"Wallin, Johan Olof",Prædikener over de aarlige Søn- og Helligdages Evangelier,1848,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008090903023
2007112610007,"Dietz, Oskar Andersen",Baahuslens Fiskerier,1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007112610007
2013101708042,"Dahle, Lars",Oversigt over Det norske Missionsselskabs Historie hjemme og ude,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013101708042
2012041808048,,Artium for Aaret 1900,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012041808048
2010052606059,"Sommerfeldt, Th.",Systematisk Bearbeidelse af forskjellige Landes Toldtarifer,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010052606059
2014072208218,"Østberg, Kristian",Dugnad,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014072208218
2011081820003,"Tissandier, Gaston",Videnskabelige adspredelser,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011081820003
2009090903009,"Sundt, Eilert",Om Ædrueligheds-Tilstanden i Norge,1859,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009090903009
2016110226001,"Defoe, Daniel","Robinson Crusoes mærkværdige Hændelser, Reiser og Eventyr i Særdeleshed efterat han havde udstaaet flere Uheld og Skibbrud og var kommen i tyrkisk Fangenskab, hvorefter han blev henkstet paa en øde Ø ved Østkysten af Sydamerika, hvor han, under et 28aarigt Ophold, oplevede overordentlige Hændelser og endelig blev opdaget og befriet paa en mærkelig Maade",1839,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016110226001
2008022612001,"Sars, Michael",Iagttagelser over Den postpliocene eller glaciale Formation i en del af det sydlige Norge,1860,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008022612001
2007061512002,"Hovland, Jac.",ABC,1850,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007061512002
2012050708158,"Bjørset, Karl",Norsk grammatik for middelskolen,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012050708158
2013061808126,,Motiver til det i Aaret 1832 udgivne Forslag til en Lov for Kongeriget Norge angaaende Forbrydelser,1835,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013061808126
2011092608248,"Petersen, Fredrik",Egteskab eller fri Kierlighed,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011092608248
2006083100071,"Ibsen, Henrik",Gildet på Solhaug,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006083100071
2010070505029,"Rolfsen, Nordahl",Læsebok for folkeskolen,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010070505029
2014121726004,"Rieck, Gustav","norske Hurtigløber Mensen Ernst's eventyrlige Liv, Søe-, Land- og Hurtigreiser i alle fem Verdensdele",1844,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014121726004
2007060510001,"Fasting, Georg",Studier over Studenterlivet i Christiania,1861,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007060510001
2009082403015,"Linderot, Lars",Lars Linderots Prædikener paa alle Søn- og Helligdage,1850,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009082403015
2013022124008,"Huitfeldt-Kaas, H.J.",Efterretninger om familien Sibbern,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013022124008
2009012803003,"Thomle, E.A.",Hoved-register til Den norske turistforenings årbøger 1868-93,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009012803003
2014061608169,"Hoffstad, O.A.",Norsk flora,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014061608169
2008033104040,,Kristopher Kolumbus,1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008033104040
2009042810002,"Scott, Gabriel",Fugl Fønix,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009042810002
2016052548036,"Blagden, Isabella",Hubert Spencer,1863,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016052548036
2016052308131,,Plan for Dahlske Skole,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016052308131
2016050229006,,Aftryk af Breve og Documenter vedkommende det intenderede nye Sygehuus for Christians Amtscommune,1840,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016050229006
2016030148083,"Heber, Sigvard",Med Bergens-banen til Vestlandets fjorde,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016030148083
2009081903015,"Sundt, Eilert",Fortsat Beretning om Fantefolket,1859,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009081903015
2012073108156,"Weisse, J.P.",Romernes offentlige og private liv,1885,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012073108156
2009051403018,"Platou, J.M.",Norsk grammatik og eksempelsamling med stykker til analyse og diktat for middelskolen,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009051403018
2009012903038,"Klaveness, Thv.",Jordens salt og verdens lys,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009012903038
2008030510004,"Falsen, Christian Magnus","Som man raaber i Skoven, faaer man Svar, eller aftvunget Forsvar i Anledning af en anonym Forfatters Critik over min Afhandling om Norges Odelsret",1815,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008030510004
2009020900109,"Erichsen, Helge",Den hurtige Regnekunst eller Tabelregningen,1852,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020900109
2015110608100,"Kolderup, Edvard",Kampen mellem det elektriske Lys og Gasbelysningen,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015110608100
2016051048101,"Falkenhorst, C.",Hvidskjeg,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051048101
2010120905036,,Indbydelsesskrift til den offentlige Examen i Christiania Kathedralskole,1885,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010120905036
2016102448013,,Indstillinger til Revision af Toldtariferne,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016102448013
2013061408154,,"Meddelelser fra det norske Rigsarchiv, indeholdende bidrag til Norges historie af utrykte kilder",1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013061408154
2008110503006,,Barlaams ok Josaphats saga,1851,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008110503006
2008071410003,"Bjørnson, Bjørnstjerne",Smaastykker,1860,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008071410003
2011111508042,"Ring, Ole",Imødegaaelse af Vetobetænkningen,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011111508042
2009020200133,"Vogt, Volrath",Kirkehistorie til Skolebrug,1886,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020200133
2016042848126,"Huitfeldt, Fritz",Baade fugl og fisk,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016042848126
2016032908063,"Singdahlsen, O. Lie",Dronning Semiramis,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016032908063
2009030603011,"Melander, Emil",Efter Skilsmissen,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009030603011
2015043007563,"Fjørtoft, I.A.",Regnebog til brug i skoler for døve,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015043007563
2008012203001,"Bjørnson, Bjørnstjerne",Digte og sange,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008012203001
2012100907211,"Helwig, A.",Konservativ Politik,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012100907211
2011060804012,"Dahl, Ludvig",offentlige Sundhedspleie,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011060804012
2015072108352,"Bendixen, B.E.",Kirkerne i Søndre Bergenhus amt,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015072108352
2012012524004,"Hartog, M.",Hofdamen,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012012524004
2009020500013,"Kjennerud, H.K.","Regnebog for folkeskolen, middelskolen og pigeskolen",1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020500013
2006111500045,"Rosegger, Peter",Skolemesterens optegnelser,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006111500045
2015041308045,"Brunchorst, J.",Om insektfordøiende planter,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015041308045
2009082101010,,Augsburgske Bekjendelse (Konfession),1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009082101010
2009082503032,"Aabel, Oluf A.",Omrids af det christelige Troesindhold,1864,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009082503032
2012070608265,"Wergeland, Henrik",Udvalgte lyriske Digte,1846,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012070608265
2014051208068,"Schjøth, Hans",Lærebog i verdenshistorien (fra oldtidens slutning til vore dage),1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014051208068
2013031108276,"Brochmann, J.H.H.",Fjerde og femte Part af Katekismen,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013031108276
2015030308002,"Landstad, M.B.",Kirke-Salmebog,1861,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015030308002
2014070108035,"Ibsen, Henrik",Kongs-emnerne,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014070108035
2009051203013,"Ræder, A.",Historisk lærebog for middelskolen,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009051203013
2009050503022,"Sverdrup, Ulrik",Irokeserne,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009050503022
2010100712008,,Reglement for felttelegrafen,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010100712008
2007110512001,"Heftye, Tho. Joh.",De svenske Seddelbanker,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007110512001
2009120112004,"Platou, J.M.",liden kirkehistorie til skolebrug,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009120112004
2014031808011,"Nitsch, Georg.",Vorder hellige,1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014031808011
2013080508399,"Krag, J.A.",Anvisning i skovhusholdning,1886,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013080508399
2012031912001,"Fogowitz, A.H.",Tanaquil,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012031912001
2012091905043,,Fortegnelse over matrikulerede Eiendomme og deres Skyld i,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012091905043
2009051403004,"Bothne, Gisle",Det Norske Luther College 1861-1897,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009051403004
2006120100004,"Gran, Jens",Skizzer af bergenske Forholde fra ældre og yngre Tid,1875,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006120100004
2009091403003,"Wergeland, Henrik",Mennesket,1845,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009091403003
2008061812001,"Broch, O.J.",Lærebog i Plangeometrien,1861,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008061812001
2010042703023,"Luther, Martin","Dr. M. Luthers lille Katechismus, med Børnelærdoms Visitats og christelige Spørgsmaal og Svar for dem, som gaae til Guds bord, samt Sententser af Guds Ord",1844,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010042703023
2012060724037,,Martyrerne i Roms Katakomber,1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012060724037
2014092308078,"Lødøen, O.I.K.",Det norske folks historie,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014092308078
2006112400002,"Wagner, C.",Menneskeværd,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112400002
2006112200041,"Segerstedt, Albrekt",Naturkundskaben i Folkeskolen og for Begyndere,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112200041
2014010708181,,"Midlertidige Bestemmelser for Betjeningen af de 2 1/2""s riflede Bjergskyts",1870,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014010708181
2012083008263,"Vogt, Volrath",Forklaring af Luthers lille Katekismus efter Pontoppidan,1866,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012083008263
2011103124024,"Støren, E.",Meldalen gjennem det 19de Aarhundrede,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011103124024
2014101008121,,"Love, Skrivelser og Domme vedkommende Landkommunernes Skattevæsen, samt Regler m.V. for Skatteligningen",1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014101008121
